Topo-0004,"(0.1, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0004,"(0.2, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0004,"(0.3, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0004,"(0.4, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0004,"(0.5, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0004,"(0.6, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0004,"(0.7, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0004,"(0.8, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0004,"(0.9, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",0,0,False,1
Topo-0005,"(0.1, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0005,"(0.2, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0005,"(0.3, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0005,"(0.4, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0005,"(0.5, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0005,"(0.6, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0005,"(0.7, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0005,"(0.8, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0005,"(0.9, 1, 100, 100, 10, 0.1, 1, 100000, 10, 100)",0,0,False,1
Topo-0006,"(0.1, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-430,47,False,1
Topo-0006,"(0.2, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-314,78,True,1
Topo-0006,"(0.3, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-208,89,True,1
Topo-0006,"(0.4, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-140,93,True,1
Topo-0006,"(0.5, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-95,95,True,1
Topo-0006,"(0.6, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-64,96,True,1
Topo-0006,"(0.7, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-41,96,True,1
Topo-0006,"(0.8, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-24,95,True,1
Topo-0006,"(0.9, 1, 100, 100, 10, 0.1, 1, 100000, 100)",-10,89,True,1
Topo-0007,"(0.1, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",98,98,False,1
Topo-0007,"(0.2, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",98,98,False,1
Topo-0007,"(0.3, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",98,98,False,1
Topo-0007,"(0.4, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",98,98,False,1
Topo-0007,"(0.5, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",97,97,False,1
Topo-0007,"(0.6, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",97,97,False,1
Topo-0007,"(0.7, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",96,96,False,1
Topo-0007,"(0.8, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",94,94,False,1
Topo-0007,"(0.9, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",90,90,False,1
Topo-0008,"(0.1, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0008,"(0.2, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0008,"(0.3, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0008,"(0.4, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0008,"(0.5, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0008,"(0.6, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0008,"(0.7, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0008,"(0.8, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0008,"(0.9, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0009,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",98,98,False,1
Topo-0009,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",98,98,False,1
Topo-0009,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",98,98,False,1
Topo-0009,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",98,98,False,1
Topo-0009,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",97,97,False,1
Topo-0009,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",97,97,False,1
Topo-0009,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",96,96,False,1
Topo-0009,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",95,95,False,1
Topo-0009,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",90,90,False,1
Topo-0010,"(0.1, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",90,90,False,1
Topo-0010,"(0.2, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",94,94,False,1
Topo-0010,"(0.3, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",96,96,False,1
Topo-0010,"(0.4, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",97,97,False,1
Topo-0010,"(0.5, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",97,97,False,1
Topo-0010,"(0.6, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",98,98,False,1
Topo-0010,"(0.7, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",98,98,False,1
Topo-0010,"(0.8, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",98,98,False,1
Topo-0010,"(0.9, 1, 100, 100, 10, 0.1, 10, 1, 100000, 1, 100000)",98,98,False,1
Topo-0011,"(0.1, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,98,False,1
Topo-0011,"(0.2, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,99,False,1
Topo-0011,"(0.3, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,99,False,1
Topo-0011,"(0.4, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,99,False,1
Topo-0011,"(0.5, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,99,False,1
Topo-0011,"(0.6, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,99,False,1
Topo-0011,"(0.7, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,99,False,1
Topo-0011,"(0.8, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,99,False,1
Topo-0011,"(0.9, 1, 100, 100, 10, 0.1, 100, 100, 100000, 1)",99,99,False,1
Topo-0013,"(0.1, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0013,"(0.2, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0013,"(0.3, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0013,"(0.4, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0013,"(0.5, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0013,"(0.6, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0013,"(0.7, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0013,"(0.8, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0013,"(0.9, 1, 100, 100, 10, 0.1, 1, 100000, 10)",0,0,False,1
Topo-0014,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0014,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0014,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0014,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0014,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0014,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0014,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0014,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0014,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0016,"(0.1, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0016,"(0.2, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0016,"(0.3, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0016,"(0.4, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0016,"(0.5, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0016,"(0.6, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0016,"(0.7, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0016,"(0.8, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0016,"(0.9, 1, 100, 100, 10, 0.1, 100, 10, 1, 100000)",0,0,False,1
Topo-0017,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 100)",98,98,False,1
Topo-0017,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 100)",98,98,False,1
Topo-0017,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 100)",98,98,False,1
Topo-0017,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 100)",98,98,False,1
Topo-0017,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 100)",97,97,False,1
Topo-0017,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 100)",97,97,False,1
Topo-0017,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 100)",96,96,False,1
Topo-0017,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 100)",94,94,False,1
Topo-0017,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 100)",90,89,False,1
Topo-0018,"(0.1, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0018,"(0.2, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0018,"(0.3, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0018,"(0.4, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0018,"(0.5, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0018,"(0.6, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0018,"(0.7, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0018,"(0.8, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0018,"(0.9, 1, 100, 100, 10, 0.1, 10, 10, 100000, 1)",0,0,False,1
Topo-0019,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0019,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0019,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0019,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0019,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0019,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0019,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0019,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0019,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 10, 100)",0,0,False,1
Topo-0023,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",90,89,False,1
Topo-0023,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",94,94,False,1
Topo-0023,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",96,96,False,1
Topo-0023,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",97,97,False,1
Topo-0023,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",97,97,False,1
Topo-0023,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",98,98,False,1
Topo-0023,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",98,98,False,1
Topo-0023,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",98,98,False,1
Topo-0023,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 1, 100000)",98,98,False,1
Topo-0024,"(0.1, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0024,"(0.2, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0024,"(0.3, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0024,"(0.4, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0024,"(0.5, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0024,"(0.6, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0024,"(0.7, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0024,"(0.8, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0024,"(0.9, 1, 100, 100, 10, 0.1, 10, 1, 100000, 10)",False,False,False
Topo-0026,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0026,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0026,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0026,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0026,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0026,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0026,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0026,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0026,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 10, 10)",0,0,False,1
Topo-0027,"(0.1, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0027,"(0.2, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0027,"(0.3, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0027,"(0.4, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0027,"(0.5, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0027,"(0.6, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0027,"(0.7, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0027,"(0.8, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0027,"(0.9, 1, 100, 100, 10, 0.1, 10, 100000, 1)",0,0,False,1
Topo-0028,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0028,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0028,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0028,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0028,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0028,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0028,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0028,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0028,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 10)",0,0,False,1
Topo-0030,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 10)",90,90,False,1
Topo-0030,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 10)",94,94,False,1
Topo-0030,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 10)",96,96,False,1
Topo-0030,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 10)",97,97,False,1
Topo-0030,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 10)",97,97,False,1
Topo-0030,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 10)",98,98,False,1
Topo-0030,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 10)",98,98,False,1
Topo-0030,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 10)",98,98,False,1
Topo-0030,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 10)",98,98,False,1
Topo-0032,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",98,97,False,1
Topo-0032,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",98,98,False,1
Topo-0032,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",98,98,False,1
Topo-0032,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",98,97,False,1
Topo-0032,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",97,97,False,1
Topo-0032,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",97,97,False,1
Topo-0032,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",96,96,False,1
Topo-0032,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",94,94,False,1
Topo-0032,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 100, 100000, 1)",90,89,False,1
Topo-0033,"(0.1, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",90,89,False,1
Topo-0033,"(0.2, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",94,94,False,1
Topo-0033,"(0.3, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",96,96,False,1
Topo-0033,"(0.4, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",97,97,False,1
Topo-0033,"(0.5, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",97,97,False,1
Topo-0033,"(0.6, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",98,97,False,1
Topo-0033,"(0.7, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",98,98,False,1
Topo-0033,"(0.8, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",98,98,False,1
Topo-0033,"(0.9, 1, 100, 100, 10, 0.1, 1, 100000, 100, 1, 100000)",98,97,False,1
Topo-0034,"(0.1, 1, 100, 100, 10, 0.1, 100, 1, 100000)",109,98,False,1
Topo-0034,"(0.2, 1, 100, 100, 10, 0.1, 100, 1, 100000)",122,98,True,1
Topo-0034,"(0.3, 1, 100, 100, 10, 0.1, 100, 1, 100000)",139,97,True,1
Topo-0034,"(0.4, 1, 100, 100, 10, 0.1, 100, 1, 100000)",161,96,True,1
Topo-0034,"(0.5, 1, 100, 100, 10, 0.1, 100, 1, 100000)",191,95,True,1
Topo-0034,"(0.6, 1, 100, 100, 10, 0.1, 100, 1, 100000)",233,93,True,1
Topo-0034,"(0.7, 1, 100, 100, 10, 0.1, 100, 1, 100000)",296,89,True,1
Topo-0034,"(0.8, 1, 100, 100, 10, 0.1, 100, 1, 100000)",392,78,True,1
Topo-0034,"(0.9, 1, 100, 100, 10, 0.1, 100, 1, 100000)",475,47,False,1
Topo-0035,"(0.1, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0035,"(0.2, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0035,"(0.3, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0035,"(0.4, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0035,"(0.5, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0035,"(0.6, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0035,"(0.7, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0035,"(0.8, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0035,"(0.9, 1, 100, 100, 10, 0.1, 10, 100000, 1, 100)",0,0,False,1
Topo-0036,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0036,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0036,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0036,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0036,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0036,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0036,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0036,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0036,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 100, 10)",0,0,False,1
Topo-0038,"(0.1, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",90,90,False,1
Topo-0038,"(0.2, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",94,94,False,1
Topo-0038,"(0.3, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",96,96,False,1
Topo-0038,"(0.4, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",97,97,False,1
Topo-0038,"(0.5, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",97,97,False,1
Topo-0038,"(0.6, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",98,98,False,1
Topo-0038,"(0.7, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",98,98,False,1
Topo-0038,"(0.8, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",98,98,False,1
Topo-0038,"(0.9, 1, 100, 100, 10, 0.1, 1, 100000, 100, 10)",98,98,False,1
Topo-0039,"(0.1, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",98,98,False,1
Topo-0039,"(0.2, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",98,98,False,1
Topo-0039,"(0.3, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",98,98,False,1
Topo-0039,"(0.4, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",98,98,False,1
Topo-0039,"(0.5, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",97,97,False,1
Topo-0039,"(0.6, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",97,97,False,1
Topo-0039,"(0.7, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",96,96,False,1
Topo-0039,"(0.8, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",94,94,False,1
Topo-0039,"(0.9, 1, 100, 100, 10, 0.1, 100000, 1, 100000, 1, 10)",90,90,False,1
