efficiency,vout,reward,DC_para,query,efficiency,vout,reward,DC_para,query
0.9825482654016491,98.26658003499905,0.0038246876773876965,0.9,30,0.9989010100085336,99.90010000000679,0.00464012380202197,0.9,35
0.9989010100085336,99.90010000000679,0.00464012380202197,0.9,31,0.9015021985576959,108.90357704599984,0.010538565139341323,0.9,42
0.9223994513185317,109.49130347999981,0.011417868809383691,0.9,31,0.9989010100085336,99.90010000000679,0.00464012380202197,0.9,38
0.9872942274293912,98.7945140700011,0.004070372142104962,0.9,36,0.936885894063987,109.42767392999974,0.011525770747606547,0.9,41
