efficiency,vout,reward,DC_para,query,efficiency,vout,reward,DC_para,query
0.8826233107359512,164.01216754600318,0.44078485207798296,0.8,31,0.9928189517202566,99.33883890130028,0.004341517956860427,0.9,40
0.8656088333955908,190.40643347000142,0.8239340715873941,0.5,33,0.5654361785498982,117.37086334999968,0.014544311676255077,0.2,37
0.9989010100085336,99.90010000000679,0.00464012380202197,0.9,32,0.9927312804838005,99.33883031999979,0.004341130556771284,0.9,45
0.9989010100085336,99.90010000000679,0.00464012380202197,0.9,29,0.3070084027024595,126.670632349998,0.01718529360836772,0.3,38
