efficiency,vout,reward,DC_para,query,efficiency,vout,reward,DC_para,query
0.9933779844157644,99.34953434000296,0.004348979815552371,0.9,13,0.9016503249203615,193.41548645300068,0.8809341401605576,0.5,15
0.8667411975040833,97.69428096309866,0.0031691528477172967,0.5,9,0.9876404208409326,99.89900351209951,0.004587275889747643,0.1,15
